year,date,time,week,roadteam,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,roadsecondhalf,roadtotal,awaylastfly,roadlast,roadnext,awaynextfly,hometeam,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homesecondhalf,hometotal,homenextfly,homenext,homelast,homelastfly,firstpoint,secondpoint,totalpoint,firstvalue,secondvalue,totalvalue,fgside,fglinetotal
2000,24-Mar,07:00PM,Fri,Utah,26,16,42,23,33,0,56,98,YES,2,0,NO,Seattle,20,25,45,28,22,0,50,95,NO,2,2,NO,87,106,193,87.69,107.43,195.11,1,187.5
2000,24-Mar,07:00PM,Fri,Charlotte,18,30,48,34,20,0,54,102,YES,1,0,NO,Toronto,17,26,43,23,18,0,41,84,YES,1,1,YES,91,95,186,91.69,96.43,188.11,-5,196.5
2000,24-Mar,06:30PM,Fri,Denver,19,16,35,17,16,0,33,68,YES,0,1,NO,Chicago,19,16,35,17,18,0,35,70,YES,1,1,YES,70,68,138,70.69,69.43,140.11,2,176.5
2000,24-Mar,04:30PM,Fri,Portland,30,24,54,23,19,0,42,96,YES,1,1,YES,Golden State,19,25,44,18,21,0,39,83,YES,1,1,YES,98,81,179,98.69,82.43,181.11,10.5,193
2000,24-Mar,04:30PM,Fri,Phoenix,23,22,45,26,30,0,56,101,YES,1,1,YES,LAL,29,22,51,28,30,0,58,109,YES,1,1,NO,96,114,210,96.69,115.43,212.11,-12,191.5
2000,24-Mar,07:30PM,Fri,Minnesota,30,26,56,29,23,8,52,108,NO,1,1,YES,New Jersey,21,27,48,30,30,7,60,108,NO,1,1,YES,104,112,216,104.69,113.43,218.11,0,193
2000,24-Mar,07:30PM,Fri,Atlanta,23,26,49,17,17,0,34,83,NO,1,0,YES,New York,22,30,52,26,17,0,43,95,YES,1,1,NO,101,77,178,101.69,78.43,180.11,-10.5,173
2000,24-Mar,07:30PM,Fri,Houston,20,24,44,20,32,0,52,96,YES,0,1,YES,Orlando,27,31,58,23,31,0,54,112,NO,1,1,NO,102,106,208,102.69,107.43,210.11,-9,202
2000,24-Mar,04:30PM,Fri,Detroit,24,28,52,27,24,0,51,103,NO,1,0,NO,Sacramento,28,26,54,30,29,0,59,113,NO,1,1,YES,106,110,216,106.69,111.43,218.11,-4.5,213
2000,25-Mar,06:00PM,Sat,Washington,23,24,47,20,26,0,46,93,NO,1,3,YES,Dallas,21,18,39,23,24,0,47,86,YES,1,1,NO,86,93,179,86.69,94.43,181.11,-4.5,200.5
2000,25-Mar,07:00PM,Sat,Utah,17,17,34,23,27,0,50,84,NO,0,1,YES,Vancouver,15,19,34,24,17,0,41,75,NO,3,3,NO,68,91,159,68.69,92.43,161.11,7,186.5
2000,25-Mar,07:30PM,Sat,Charlotte,20,18,38,24,24,0,48,86,NO,0,3,NO,Atlanta,22,13,35,19,16,0,35,70,NO,2,0,YES,73,83,156,73.69,84.43,158.11,4.5,185.5
2000,25-Mar,04:30PM,Sat,Detroit,35,33,68,30,28,0,58,126,NO,0,3,YES,LAC,25,27,52,31,24,0,55,107,NO,2,1,YES,120,113,233,120.69,114.43,235.11,0,0
2000,25-Mar,06:30PM,Sat,Cleveland,29,20,49,12,15,0,27,76,NO,1,2,YES,San Antonio,21,27,48,23,25,0,48,96,YES,1,2,NO,97,75,172,97.69,76.43,174.11,-10.5,187
2000,26-Mar,12:30PM,Sun,Philadelphia,36,26,62,27,22,0,49,111,YES,1,1,NO,Indiana,23,22,45,19,37,0,56,101,YES,1,2,NO,107,105,212,107.69,106.43,214.11,-7,193.5
2000,26-Mar,12:30PM,Sun,Miami,27,23,50,12,7,0,19,69,NO,1,1,YES,Orlando,22,27,49,23,22,0,45,94,NO,1,1,NO,99,64,163,99.69,65.43,165.11,1.5,191
2000,26-Mar,01:30PM,Sun,Chicago,13,21,34,19,25,0,44,78,YES,1,2,YES,Houston,27,33,60,42,21,0,63,123,NO,1,1,YES,94,107,201,94.69,108.43,203.11,-8.5,176.5
2000,26-Mar,02:00PM,Sun,Boston,19,21,40,23,21,0,44,84,NO,1,1,NO,Milwaukee,25,28,53,21,25,0,46,99,YES,3,1,NO,93,90,183,93.69,91.43,185.11,-4.5,205
2000,26-Mar,03:00PM,Sun,Denver,37,23,60,17,35,0,52,112,NO,1,1,NO,New Jersey,27,29,56,30,24,0,54,110,NO,1,1,NO,116,106,222,116.69,107.43,224.11,-8.5,198
2000,26-Mar,12:30PM,Sun,LAL,18,29,47,21,22,0,43,90,YES,1,2,NO,Sacramento,25,25,50,23,16,0,39,89,NO,1,1,NO,97,82,179,97.69,83.43,181.11,7,206
2000,26-Mar,04:30PM,Sun,Toronto,16,20,36,23,28,14,51,87,YES,1,1,NO,Minnesota,23,21,44,20,23,19,43,87,NO,1,1,YES,80,94,174,80.69,95.43,176.11,-5.5,195.5
2000,26-Mar,03:00PM,Sun,New York,25,31,56,12,25,0,37,93,YES,1,1,NO,Portland,26,17,43,17,29,0,46,89,NO,1,1,YES,99,83,182,99.69,84.43,184.11,-6,178
2000,26-Mar,04:00PM,Sun,Golden State,23,17,40,20,22,0,42,82,YES,1,1,NO,Phoenix,30,33,63,12,15,0,27,90,YES,1,1,YES,103,69,172,103.69,70.43,174.11,-13.5,197.5
2000,27-Mar,05:00PM,Mon,San Antonio,18,24,42,19,29,0,48,90,YES,1,0,NO,Seattle,22,22,44,22,16,0,38,82,NO,1,2,NO,86,86,172,86.69,87.43,174.11,1,185.5
2000,27-Mar,05:00PM,Mon,Dallas,25,30,55,33,25,0,58,113,YES,1,0,NO,Utah,22,26,48,28,29,0,57,105,NO,1,1,YES,103,115,218,103.69,116.43,220.11,-10,193
2000,28-Mar,02:00PM,Tue,New York,34,22,56,20,19,0,39,95,NO,1,0,NO,Sacramento,30,27,57,25,21,0,46,103,YES,2,1,NO,113,85,198,113.69,86.43,200.11,-4,192
2000,28-Mar,06:00PM,Tue,Philadelphia,30,29,59,23,20,0,43,102,NO,1,0,NO,Minnesota,24,25,49,23,28,0,51,100,NO,1,1,NO,108,94,202,108.69,95.43,204.11,-4,189
2000,28-Mar,07:30PM,Tue,Denver,33,23,56,32,23,0,55,111,NO,1,0,NO,Atlanta,33,32,65,26,25,0,51,116,NO,1,2,NO,121,106,227,121.69,107.43,229.11,-2.5,185.5
2000,28-Mar,07:30PM,Tue,Toronto,22,18,40,26,33,0,59,99,NO,1,1,NO,Cleveland,24,27,51,28,17,0,45,96,YES,0,2,YES,91,104,195,91.69,105.43,197.11,2.5,195.5
2000,28-Mar,06:30PM,Tue,Golden State,19,20,39,27,20,0,47,86,NO,1,1,NO,Houston,32,32,64,27,30,0,57,121,YES,1,1,NO,103,104,207,103.69,105.43,209.11,-9.5,200.5
2000,28-Mar,04:30PM,Tue,Dallas,32,19,51,31,30,0,61,112,NO,0,1,NO,LAC,25,30,55,23,24,0,47,102,NO,1,2,NO,106,108,214,106.69,109.43,216.11,0,0
2000,28-Mar,07:30PM,Tue,Phoenix,12,16,28,22,28,0,50,78,YES,1,1,NO,Miami,30,24,54,13,14,0,27,81,NO,1,1,YES,82,77,159,82.69,78.43,161.11,-6.5,183
2000,28-Mar,07:30PM,Tue,Indiana,21,22,43,27,36,0,63,106,YES,1,2,YES,New Jersey,27,21,48,37,26,0,63,111,NO,1,1,NO,91,126,217,91.69,127.43,219.11,2,204
2000,28-Mar,07:30PM,Tue,Boston,32,20,52,11,24,0,35,87,NO,1,2,YES,Orlando,24,26,50,40,32,0,72,122,NO,2,1,NO,102,107,209,102.69,108.43,211.11,-6.5,206
2000,28-Mar,04:30PM,Tue,San Antonio,20,23,43,18,28,0,46,89,NO,0,1,YES,Portland,15,25,40,26,19,0,45,85,NO,1,1,NO,83,91,174,83.69,92.43,176.11,-4.5,179
2000,29-Mar,07:00PM,Wed,New York,30,29,59,25,26,0,51,110,NO,0,1,NO,Seattle,30,19,49,22,24,0,46,95,NO,1,1,NO,108,97,205,108.69,98.43,207.11,-2.5,181
2000,29-Mar,05:00PM,Wed,Philadelphia,15,26,41,21,22,0,43,84,NO,0,1,NO,Utah,27,18,45,23,30,0,53,98,NO,1,1,NO,86,96,182,86.69,97.43,184.11,-7,184
2000,29-Mar,07:00PM,Wed,Denver,23,15,38,35,28,0,63,101,NO,0,2,YES,Washington,27,20,47,17,29,0,46,93,YES,1,3,YES,85,109,194,85.69,110.43,196.11,-6.5,199.5
2000,29-Mar,07:00PM,Wed,LAL,31,29,60,26,22,0,48,108,NO,2,1,YES,Vancouver,30,16,46,26,27,0,53,99,NO,1,3,NO,106,101,207,106.69,102.43,209.11,11,191
2000,29-Mar,06:30PM,Wed,Cleveland,22,22,44,16,26,0,42,86,YES,0,2,YES,Chicago,24,13,37,18,26,0,44,81,YES,0,2,YES,81,86,167,81.69,87.43,169.11,2,175.5
2000,29-Mar,07:30PM,Wed,Charlotte,19,24,43,26,29,0,55,98,NO,3,1,YES,Detroit,25,22,47,24,20,0,44,91,NO,1,3,YES,90,99,189,90.69,100.43,191.11,-5.5,207
2000,30-Mar,06:00PM,Thu,Houston,28,21,49,22,19,0,41,90,YES,1,1,YES,Minnesota,35,30,65,24,33,0,57,122,YES,0,1,NO,114,98,212,114.69,99.43,214.11,-8.5,200.5
2000,30-Mar,04:00PM,Thu,Dallas,19,26,45,24,16,0,40,85,NO,1,2,NO,Portland,25,29,54,23,19,0,42,96,NO,1,1,NO,99,82,181,99.69,83.43,183.11,-9.5,196
2000,30-Mar,07:30PM,Thu,Phoenix,26,36,62,29,27,0,56,118,NO,1,0,NO,Atlanta,22,14,36,17,21,0,38,74,YES,1,1,NO,98,94,192,98.69,95.43,194.11,5,184.5
2000,30-Mar,04:30PM,Thu,Milwaukee,21,26,47,33,24,0,57,104,YES,3,1,NO,LAC,18,24,42,20,23,0,43,85,NO,4,1,NO,89,100,189,89.69,101.43,191.11,10,203.5
2000,30-Mar,07:30PM,Thu,Chicago,19,20,39,22,19,0,41,80,YES,0,1,YES,Miami,29,24,53,23,29,0,52,105,NO,2,1,NO,92,93,185,92.69,94.43,187.11,-15,170
2000,30-Mar,07:30PM,Thu,Toronto,24,15,39,34,30,0,64,103,NO,1,0,NO,New Jersey,28,30,58,19,30,0,49,107,YES,0,1,NO,97,113,210,97.69,114.43,212.11,-1.5,201
2000,30-Mar,06:30PM,Thu,Golden State,31,21,52,13,25,0,38,90,NO,1,0,NO,San Antonio,26,27,53,23,26,0,49,102,YES,2,1,YES,105,87,192,105.69,88.43,194.11,-15,188
2000,31-Mar,07:00PM,Fri,Washington,21,36,57,25,22,0,47,104,YES,1,3,YES,Boston,34,28,62,21,19,0,40,102,YES,0,2,YES,119,87,206,119.69,88.43,208.11,-6,201.5
2000,31-Mar,07:00PM,Fri,Minnesota,25,26,51,12,22,0,34,85,YES,0,1,YES,Indiana,23,34,57,20,32,0,52,109,YES,1,2,YES,108,86,194,108.69,87.43,196.11,-5.5,202
2000,31-Mar,07:00PM,Fri,Sacramento,22,27,49,30,29,0,59,108,YES,2,1,YES,Seattle,36,33,69,26,28,0,54,123,YES,1,1,NO,118,113,231,118.69,114.43,233.11,-3,203
2000,31-Mar,05:00PM,Fri,Golden State,24,27,51,27,19,0,46,97,NO,0,1,YES,Utah,35,28,63,30,21,0,51,114,YES,0,1,NO,114,97,211,114.69,98.43,213.11,0,0
2000,31-Mar,07:00PM,Fri,New York,12,26,38,27,24,0,51,89,NO,1,1,NO,Vancouver,20,19,39,19,25,0,44,83,NO,1,1,NO,77,95,172,77.69,96.43,174.11,7,183
2000,31-Mar,04:30PM,Fri,Philadelphia,21,25,46,23,19,0,42,88,NO,1,1,NO,LAL,25,26,51,27,22,0,49,100,NO,1,1,YES,97,91,188,97.69,92.43,190.11,-9.5,191.5
2000,31-Mar,07:30PM,Fri,New Jersey,23,27,50,23,24,0,47,97,YES,0,1,YES,Orlando,27,33,60,17,26,0,43,103,NO,3,2,NO,110,90,200,110.69,91.43,202.11,-6.5,204.5
2000,31-Mar,08:00PM,Fri,Toronto,23,34,57,18,19,7,37,94,NO,0,1,YES,Charlotte,27,30,57,21,16,16,37,94,YES,0,1,YES,114,74,188,114.69,75.43,190.11,-4,192.5
2000,31-Mar,08:00PM,Fri,Phoenix,24,27,51,21,26,0,47,98,NO,0,1,NO,Detroit,21,23,44,22,31,0,53,97,YES,1,1,NO,95,100,195,95.69,101.43,197.11,-5,202.5
2000,1-Apr,05:00PM,Sat,Utah,21,18,39,23,30,0,53,92,YES,0,2,NO,Denver,27,20,47,34,31,0,65,112,YES,2,2,YES,86,118,204,86.69,119.43,206.11,4.5,192
2000,1-Apr,04:00PM,Sat,Milwaukee,18,20,38,16,25,0,41,79,NO,1,0,NO,Portland,31,34,65,21,27,0,48,113,NO,0,1,NO,103,89,192,103.69,90.43,194.11,-8.5,190.5
2000,1-Apr,06:30PM,Sat,Charlotte,21,18,39,32,19,0,51,90,YES,0,2,YES,Chicago,20,23,43,17,27,0,44,87,YES,0,1,YES,82,95,177,82.69,96.43,179.11,6,174.5
2000,1-Apr,07:30PM,Sat,Boston,22,28,50,26,27,0,53,103,YES,0,2,NO,Cleveland,24,23,47,26,36,0,62,109,NO,0,2,YES,97,115,212,97.69,116.43,214.11,-5,200.5
2000,1-Apr,06:30PM,Sat,Atlanta,29,18,47,23,23,0,46,93,YES,1,2,NO,Houston,31,34,65,21,29,0,50,115,YES,2,1,YES,112,96,208,112.69,97.43,210.11,-9.5,196.5
2000,2-Apr,01:00PM,Sun,Detroit,27,33,60,29,24,0,53,113,YES,1,1,NO,New Jersey,24,24,48,23,21,0,44,92,YES,1,1,YES,108,97,205,108.69,98.43,207.11,-3,208.5
2000,2-Apr,10:00AM,Sun,Philadelphia,27,24,51,22,22,0,44,95,NO,1,2,YES,Sacramento,25,31,56,34,27,0,61,117,YES,1,1,YES,107,105,212,107.69,106.43,214.11,-5,199
2000,2-Apr,01:30PM,Sun,Phoenix,17,20,37,20,30,0,50,87,NO,1,1,YES,Minnesota,30,16,46,22,18,0,40,86,NO,1,1,YES,83,90,173,83.69,91.43,175.11,-6.5,192.5
2000,2-Apr,12:30PM,Sun,New York,21,19,40,20,22,0,42,82,NO,1,3,YES,LAL,28,30,58,17,31,0,48,106,YES,1,1,NO,98,90,188,98.69,91.43,190.11,-9,184.5
2000,2-Apr,04:00PM,Sun,Indiana,26,28,54,23,27,0,50,104,YES,1,2,YES,Toronto,20,19,39,22,22,0,44,83,NO,1,1,YES,93,94,187,93.69,95.43,189.11,-1.5,199
2000,2-Apr,03:00PM,Sun,Milwaukee,33,30,63,27,27,0,54,117,NO,0,1,YES,Golden State,26,28,54,28,31,0,59,113,NO,2,1,YES,117,113,230,117.69,114.43,232.11,6.5,197.5
2000,2-Apr,03:00PM,Sun,Seattle,18,25,43,18,21,0,39,82,YES,1,1,YES,Portland,19,26,45,22,28,0,50,95,NO,2,0,NO,88,89,177,88.69,90.43,179.11,-7,187
2000,2-Apr,06:00PM,Sun,Dallas,18,24,42,32,26,0,58,100,NO,2,1,YES,Vancouver,22,11,33,25,28,0,53,86,NO,1,1,NO,75,111,186,75.69,112.43,188.11,2.5,197
2000,2-Apr,06:30PM,Sun,San Antonio,21,23,44,26,14,0,40,84,YES,2,1,NO,Miami,30,23,53,19,16,0,35,88,NO,1,2,NO,97,75,172,97.69,76.43,174.11,-3,173.5
2000,2-Apr,07:30PM,Sun,Chicago,20,23,43,16,24,0,40,83,YES,0,1,NO,Cleveland,16,24,40,22,12,0,34,74,YES,1,0,NO,83,74,157,83.69,75.43,159.11,-10.5,175.5
2000,4-Apr,06:00PM,Tue,Chicago,18,15,33,17,23,0,40,73,NO,1,1,YES,Milwaukee,24,27,51,27,14,0,41,92,YES,1,1,YES,84,81,165,84.69,82.43,167.11,-11,179
2000,4-Apr,06:00PM,Tue,Atlanta,18,25,43,15,15,3,30,73,NO,2,0,NO,Minnesota,17,23,40,17,16,13,33,73,YES,1,1,NO,83,63,146,83.69,64.43,148.11,-13,194
2000,4-Apr,07:00PM,Tue,Denver,24,27,51,25,17,0,42,93,YES,2,1,YES,Seattle,31,29,60,25,21,0,46,106,NO,2,1,YES,111,88,199,111.69,89.43,201.11,-7.5,198.5
2000,4-Apr,07:00PM,Tue,New Jersey,31,23,54,18,21,0,39,93,YES,1,0,NO,Washington,21,27,48,29,25,0,54,102,YES,1,3,YES,102,93,195,102.69,94.43,197.11,-3,200
2000,4-Apr,07:30PM,Tue,Boston,23,30,53,33,19,0,52,105,NO,2,0,NO,Charlotte,27,27,54,28,30,0,58,112,YES,1,2,YES,107,110,217,107.69,111.43,219.11,-8,203
2000,4-Apr,06:30PM,Tue,Sacramento,25,21,46,29,27,0,56,102,YES,1,0,NO,Dallas,29,29,58,22,25,0,47,105,YES,1,1,YES,104,103,207,104.69,104.43,209.11,2.5,213.5
2000,4-Apr,04:30PM,Tue,Utah,29,22,51,25,27,0,52,103,NO,2,1,YES,LAC,20,30,50,32,11,0,43,93,NO,1,4,NO,101,95,196,101.69,96.43,198.11,12,192.5
2000,4-Apr,07:30PM,Tue,Cleveland,33,15,48,17,20,0,37,85,YES,1,2,NO,Miami,25,31,56,32,23,0,55,111,NO,1,1,NO,104,92,196,104.69,93.43,198.11,-10,183
2000,4-Apr,07:30PM,Tue,San Antonio,18,35,53,17,27,0,44,97,NO,1,0,YES,Orlando,29,22,51,27,29,0,56,107,NO,2,3,NO,104,100,204,104.69,101.43,206.11,2.5,190.5
2000,4-Apr,04:30PM,Tue,LAL,17,23,40,27,17,0,44,84,YES,1,0,NO,Phoenix,23,16,39,27,17,0,44,83,YES,1,1,YES,79,88,167,79.69,89.43,169.11,4,187.5
2000,4-Apr,07:30PM,Tue,Houston,28,26,54,23,23,0,46,100,YES,2,0,NO,Vancouver,20,26,46,22,34,0,56,102,NO,1,1,NO,100,102,202,100.69,103.43,204.11,1,198.5
2000,4-Apr,08:00PM,Tue,Detroit,28,30,58,22,24,0,46,104,NO,1,0,YES,Toronto,29,21,50,20,18,0,38,88,YES,2,1,NO,108,84,192,108.69,85.43,194.11,-3,200
2000,5-Apr,07:00PM,Wed,New Jersey,20,23,43,22,36,0,58,101,NO,0,1,YES,Indiana,25,24,49,30,26,0,56,105,NO,1,2,YES,92,114,206,92.69,115.43,208.11,-12.5,204
2000,5-Apr,07:00PM,Wed,Atlanta,22,31,53,13,20,0,33,86,NO,0,1,YES,Philadelphia,32,24,56,25,26,0,51,107,YES,1,2,YES,109,84,193,109.69,85.43,195.11,-13.5,187.5
2000,5-Apr,04:00PM,Wed,Houston,22,28,50,35,33,0,68,118,NO,0,1,NO,Portland,25,28,53,27,25,0,52,105,YES,0,2,NO,103,120,223,103.69,121.43,225.11,-11.5,195
2000,5-Apr,07:30PM,Wed,Boston,12,38,50,21,35,0,56,106,NO,0,1,YES,Detroit,23,23,46,34,31,0,65,111,YES,1,0,YES,96,121,217,96.69,122.43,219.11,-8,212
2000,5-Apr,04:30PM,Wed,LAL,21,26,47,30,34,0,64,111,NO,0,2,YES,Golden State,24,27,51,24,29,0,53,104,NO,1,2,NO,98,117,215,98.69,118.43,217.11,13.5,198
2000,5-Apr,06:30PM,Wed,Sacramento,26,21,47,29,32,0,61,108,NO,0,1,YES,San Antonio,16,42,58,18,22,0,40,98,YES,2,0,YES,105,101,206,105.69,102.43,208.11,-10,193
2000,6-Apr,05:00PM,Thu,Dallas,35,23,58,21,27,10,48,106,YES,1,1,YES,Denver,20,33,53,24,29,9,53,106,NO,1,1,YES,111,101,212,111.69,102.43,214.11,-3.5,207.5
2000,6-Apr,05:00PM,Thu,Phoenix,19,26,45,12,28,0,40,85,YES,1,2,NO,Utah,24,26,50,27,28,0,55,105,YES,0,1,YES,95,95,190,95.69,96.43,192.11,-6,185.5
2000,6-Apr,07:00PM,Thu,Portland,18,23,41,28,18,0,46,87,YES,0,1,YES,Vancouver,32,24,56,19,14,0,33,89,YES,1,1,NO,97,79,176,97.69,80.43,178.11,8,186
2000,6-Apr,06:30PM,Thu,Milwaukee,23,19,42,22,24,0,46,88,YES,1,1,YES,Chicago,27,19,46,24,20,0,44,90,NO,1,1,YES,88,90,178,88.69,91.43,180.11,7,177
2000,6-Apr,04:30PM,Thu,Minnesota,34,27,61,25,26,0,51,112,YES,1,0,NO,LAC,24,23,47,14,29,0,43,90,YES,1,1,NO,108,94,202,108.69,95.43,204.11,9.5,197
2000,6-Apr,07:30PM,Thu,Charlotte,17,17,34,15,21,0,36,70,YES,1,0,YES,Miami,20,21,41,13,22,0,35,76,YES,0,1,NO,75,71,146,75.69,72.43,148.11,-6,184
2000,6-Apr,07:30PM,Thu,Washington,22,17,39,24,29,0,53,92,YES,1,1,YES,New York,23,33,56,22,23,0,45,101,YES,0,3,YES,95,98,193,95.69,99.43,195.11,-8,183.5
2000,7-Apr,07:00PM,Fri,Philadelphia,23,32,55,23,24,0,47,102,YES,1,1,NO,Boston,34,26,60,20,17,0,37,97,NO,2,1,YES,115,84,199,115.69,85.43,201.11,2,198
2000,7-Apr,07:00PM,Fri,Cleveland,28,18,46,23,25,0,48,94,NO,2,0,YES,Indiana,24,34,58,21,16,0,37,95,YES,1,1,NO,104,85,189,104.69,86.43,191.11,-11,203.5
2000,7-Apr,07:00PM,Fri,Houston,32,22,54,37,28,0,65,119,NO,1,1,YES,Seattle,32,28,60,30,26,0,56,116,YES,0,2,NO,114,121,235,114.69,122.43,237.11,-8,206.5
2000,7-Apr,07:30PM,Fri,Toronto,28,17,45,33,26,0,59,104,YES,2,0,NO,Atlanta,25,22,47,22,15,0,37,84,YES,0,1,YES,92,96,188,92.69,97.43,190.11,5,189.5
2000,7-Apr,07:30PM,Fri,Detroit,28,28,56,26,15,0,41,97,YES,1,0,NO,Charlotte,22,16,38,25,19,0,44,82,NO,1,0,YES,94,85,179,94.69,86.43,181.11,-3.5,204.5
2000,7-Apr,04:30PM,Fri,Utah,25,30,55,29,21,0,50,105,YES,0,1,NO,Golden State,16,21,37,24,23,0,47,84,NO,1,1,NO,92,97,189,92.69,98.43,191.11,9.5,195
2000,7-Apr,07:30PM,Fri,Miami,33,26,59,29,15,0,44,103,YES,0,1,YES,New Jersey,19,20,39,20,26,0,46,85,YES,0,1,YES,98,90,188,98.69,91.43,190.11,5,184.5
2000,7-Apr,04:30PM,Fri,Minnesota,25,13,38,33,24,0,57,95,NO,0,2,YES,Sacramento,21,26,47,20,25,0,45,92,NO,1,1,YES,85,102,187,85.69,103.43,189.11,-4.5,206
2000,7-Apr,08:00PM,Fri,New York,19,28,47,19,30,0,49,96,YES,0,1,NO,Orlando,12,27,39,24,26,0,50,89,NO,1,2,NO,86,99,185,86.69,100.43,187.11,-4,191.5
2000,8-Apr,09:00AM,Sat,Vancouver,26,28,54,9,22,0,31,85,YES,1,0,YES,Portland,25,22,47,29,22,0,51,98,YES,1,1,YES,101,82,183,101.69,83.43,185.11,-13.5,187.5
2000,8-Apr,01:00PM,Sat,LAC,19,21,40,23,33,0,56,96,YES,1,2,YES,Dallas,25,22,47,25,26,0,51,98,NO,2,1,YES,87,107,194,87.69,108.43,196.11,-13,206
2000,8-Apr,02:30PM,Sat,San Antonio,25,29,54,30,14,0,44,98,YES,2,0,NO,LAL,25,16,41,26,13,0,39,80,NO,1,2,YES,95,83,178,95.69,84.43,180.11,-4.5,185.5
2000,8-Apr,05:00PM,Sat,Seattle,30,18,48,26,23,0,49,97,YES,0,1,NO,Denver,18,27,45,32,28,0,60,105,YES,0,1,NO,93,109,202,93.69,110.43,204.11,-1,200.5
2000,8-Apr,07:00PM,Sat,Atlanta,16,26,42,21,35,0,56,98,YES,0,1,NO,Washington,32,30,62,19,27,0,46,108,NO,1,1,YES,104,102,206,104.69,103.43,208.11,-9,189.5
2000,8-Apr,06:30PM,Sat,Toronto,29,26,55,25,18,0,43,98,NO,0,1,YES,Chicago,20,13,33,28,18,0,46,79,NO,2,1,NO,88,89,177,88.69,90.43,179.11,6,176
2000,8-Apr,07:30PM,Sat,Detroit,34,19,53,21,24,0,45,98,NO,0,1,NO,Cleveland,34,21,55,31,31,0,62,117,YES,1,0,YES,108,107,215,108.69,108.43,217.11,3.5,203.5
2000,8-Apr,06:30PM,Sat,New Jersey,21,29,50,20,31,0,51,101,YES,0,2,NO,Milwaukee,32,29,61,28,20,0,48,109,NO,1,1,YES,111,99,210,111.69,100.43,212.11,-9.5,200
2000,9-Apr,12:30PM,Sun,Indiana,18,22,40,27,13,0,40,80,YES,1,0,NO,Charlotte,27,30,57,20,19,0,39,96,YES,0,1,NO,97,79,176,97.69,80.43,178.11,-2,197.5
2000,9-Apr,12:30PM,Sun,Philadelphia,14,25,39,19,22,0,41,80,NO,1,0,YES,Orlando,24,24,48,23,21,0,44,92,YES,0,1,NO,87,85,172,87.69,86.43,174.11,-3.5,196
2000,9-Apr,01:00PM,Sun,Utah,18,17,35,32,23,0,55,90,NO,1,0,YES,Houston,23,22,45,31,23,0,54,99,YES,1,1,YES,80,109,189,80.69,110.43,191.11,4,201
2000,9-Apr,11:30AM,Sun,Phoenix,27,25,52,26,24,0,50,102,NO,2,1,NO,Sacramento,31,15,46,21,30,0,51,97,NO,1,1,NO,98,101,199,98.69,102.43,201.11,0,0
2000,9-Apr,05:30PM,Sun,New York,28,21,49,23,16,6,39,88,NO,1,0,YES,Miami,21,25,46,18,24,7,42,88,YES,0,1,YES,95,81,176,95.69,82.43,178.11,-5,173.5
2000,9-Apr,03:00PM,Sun,Denver,18,29,47,30,26,0,56,103,YES,0,1,YES,Golden State,41,25,66,22,29,0,51,117,NO,1,1,NO,113,107,220,113.69,108.43,222.11,3.5,203.5
2000,9-Apr,06:00PM,Sun,San Antonio,24,33,57,30,20,0,50,107,NO,0,1,NO,Vancouver,29,26,55,16,28,0,44,99,YES,1,0,YES,112,94,206,112.69,95.43,208.11,8,184
2000,10-Apr,07:00PM,Mon,Atlanta,25,24,49,19,26,0,45,94,NO,1,1,NO,Boston,18,26,44,28,27,0,55,99,NO,1,2,NO,93,100,193,93.69,101.43,195.11,-9.5,198
2000,10-Apr,06:00PM,Mon,Orlando,27,13,40,23,24,0,47,87,YES,0,1,NO,Milwaukee,33,23,56,26,22,0,48,104,YES,1,1,NO,96,95,191,96.69,96.43,193.11,-5,200
2000,10-Apr,06:00PM,Mon,Detroit,23,26,49,25,26,0,51,100,NO,1,1,YES,Minnesota,31,21,52,17,33,0,50,102,YES,1,2,YES,101,101,202,101.69,102.43,204.11,-5.5,205
2000,10-Apr,07:00PM,Mon,Miami,22,15,37,21,22,0,43,80,YES,0,1,NO,Philadelphia,18,27,45,30,21,0,51,96,NO,1,0,YES,82,94,176,82.69,95.43,178.11,-3.5,178
2000,10-Apr,07:00PM,Mon,Charlotte,30,25,55,24,28,0,52,107,YES,0,1,YES,Washington,25,24,49,26,30,0,56,105,YES,1,1,NO,104,108,212,104.69,109.43,214.11,1.5,195
2000,10-Apr,07:00PM,Mon,Cleveland,28,19,47,26,30,0,56,103,YES,1,1,YES,Toronto,32,29,61,29,22,0,51,112,YES,1,1,YES,108,107,215,108.69,108.43,217.11,-7,195
